Run,international_trade,max_eff,eutax,neighbor_influence,tax_influence,member_trade_multiplier,tax_distribution,member_count,other_count,average_cooperativeness,other_wealth,total_wealth,member_wealth,other_eff,total_eff,member_eff,gini_coefficient,stdev_agent_cooperativeness
423,False,1.2958984375,0.284326171875,0.17060546875000002,0.09052734375,1.563330078125,1.1810546875,250.0,70.0,0.4937557983398439,36944.35043452259,9.456558229740642e+21,1.2104394534068022e+22,1.695762147169953,1.6413098018867895,1.6260631452075038,1.9741245183482903,0.7905314909982899
3336,False,1.3974609375,0.402490234375,0.17822265625,0.19228515625,1.716943359375,1.0978515625,1.0,319.0,-0.99375,28682.453531721378,29125.829229184495,170562.67671991876,1.7168017372260136,1.731635590543003,6.463634798662587,0.6177943566234967,0.11162856937182344
1302,False,1.9013671875,0.172998046875,0.10751953125,0.09814453125,1.147607421875,1.0107421875,292.0,28.0,0.7731674194335938,22437.89341462243,34629.19143347695,35798.22001062739,1.3043732710309626,2.03924706950639,2.1097144200451297,1.1489703851639153,0.5489087864100749
5082,False,0.5830078125,0.421533203125,0.02568359375,0.02138671875,1.148681640625,1.0357421875,252.0,68.0,0.5598956298828148,42541.65467230191,30138525.53986647,38259664.04856966,1.4552271439119833,1.5021263211676448,1.5147816547128232,1.9058457417541843,0.8103278202797592
2464,False,0.5771484375,0.271630859375,0.19306640625,0.01181640625,1.936083984375,0.9181640625,240.0,80.0,0.5023263549804697,24919.432683986994,32854.74850829314,35499.85378306186,1.5022748017625926,1.4974665662731907,1.495863821110057,0.13934870095704102,0.8607209339784974
3046,False,0.8427734375,0.283349609375,0.01962890625,0.11025390625,1.6353027343750002,1.0912109375,1.0,319.0,-0.99375,25102.789880609813,25183.930342491833,51067.73768285619,1.5014759917616083,1.508316756985949,3.690520863550655,0.35440797926910333,0.11162856937182344
1590,False,1.2451171875,0.102685546875,0.12314453125,0.01376953125,1.439794921875,0.8294921875000001,284.0,36.0,0.7718612670898429,26456.63307578074,30917.95011443502,31483.469175672886,1.6699741267620463,1.6388805878012718,1.6349391532851172,0.0715497811638259,0.6277547304042786
4793,False,0.4111328125,0.561181640625,0.17099609375000002,0.19169921875,1.071337890625,0.9701171875,1.0,319.0,-0.99375,24853.20712095356,24812.800026630794,11922.936937668635,1.5183819875715312,1.513745671933763,0.034760983485656594,0.18740469924680667,0.11162856937182344
3921,False,1.7451171875,0.140771484375,0.09853515625,0.043847656250000006,1.450537109375,0.8572265625000001,308.0,12.0,0.9128048706054687,43723.37800507014,34963.021545439355,34621.70895610309,3.385688092066052,1.9480563482695115,1.892044721887828,0.0481554307544573,0.37593017863705186
6246,False,0.8876953125,0.254541015625,0.09052734375,0.12685546875,1.685791015625,0.9205078125,131.0,189.0,-0.18125,30938.116984288226,27210.90573739829,21833.478823946396,2.0791132784685717,1.5211008276456142,0.7160294291300493,0.2410185325812592,0.9834370531457516
2177,False,0.9912109375,0.223779296875,0.16845703125,0.16220703125000002,1.121826171875,0.9048828125,291.0,29.0,0.7619580078124988,30284.20272497614,26669.936700315062,26309.752113664992,2.089211004239977,1.556534547780296,1.5034499524630083,0.06526914517295801,0.5495480148994724
3630,False,1.7412109375,0.472802734375,0.18759765625,0.12041015625,1.974755859375,1.0708984375,299.0,21.0,0.7600045776367222,17721174.355089504,1342919306531587.0,1437238052568438.8,1.9630595628251601,1.9155395608849528,1.9122020356650717,1.9647402790962452,0.4669006859524895
1884,False,0.7294921875,0.559716796875,0.06533203125,0.01005859375,1.757763671875,1.0986328125,167.0,153.0,0.03859497070312477,23959.51168854433,1.3488131965411929e+23,2.584552232893304e+23,1.4826646914234822,1.5122393847013718,1.5393347623751268,1.9898539177706154,0.9941087576257145
5376,False,0.4033203125,0.172509765625,0.04833984375,0.15029296875,1.505322265625,1.0841796875,1.0,319.0,-0.99375,25020.86455681482,25063.426988514897,38640.842700838686,1.4946909003807267,1.4980521386018144,2.5702871311287314,0.19457735448599353,0.11162856937182344
1010,False,1.3310546875,0.186669921875,0.19111328125,0.10517578125,1.641748046875,1.0595703125,247.0,73.0,0.4714416503906239,25531.855386048363,3897725.1002005762,5042138.488344141,1.5550649068616218,1.6045750348017305,1.6192075827354468,1.8949254829220066,0.8004568434458398
4497,False,0.1923828125,0.240869140625,0.06162109375,0.01982421875,1.879150390625,0.8513671875000001,293.0,27.0,0.832860717773437,24699.349700063856,34205.13703750207,35081.09696279501,1.5125663761449948,1.489258212236622,1.487110360954963,0.049406523597402316,0.5503709421635159
137,False,0.029296875,0.53896484375,0.0974609375,0.1041015625,1.51767578125,1.025390625,1.0,319.0,-0.99375,26334.71337493891,26455.883090174884,65109.022250452006,1.500923619394527,1.5010756070124451,1.5495596571283405,0.25637933715150907,0.11162856937182344
5668,False,0.7470703125,0.102197265625,0.03271484375,0.08486328125,1.763134765625,0.9904296875,299.0,21.0,0.8704977416992188,44311.87470412132,34644.923816583796,33965.974088696545,2.9964208976531315,1.5454065201088754,1.4434958113181418,0.15459798785329606,0.4896076701127372
718,False,1.0498046875,0.362451171875,0.02548828125,0.03330078125,1.6245605468750002,0.9279296875,132.0,188.0,-0.17630523681640625,32485.71918381484,28268.412300756707,22261.944921855727,2.247818309463753,1.572068105288941,0.6096359963126936,0.27237323022338467,0.9823454929671559
2755,False,0.0615234375,0.338037109375,0.054589843750000006,0.17587890625000002,1.927490234375,1.0775390625,1.0,319.0,-0.9935415649414063,25482.29972164838,25497.29988462221,30282.351873274223,1.4944679340390923,1.4944249462367223,1.4807118372807075,0.059560450553462395,0.11167896432257167
3337,False,0.6044921875,0.402490234375,0.17822265625,0.19228515625,1.716943359375,1.0978515625,1.0,319.0,-0.99375,26204.933289980963,26369.669893002203,78920.6462567771,1.5337884405225413,1.538146204379399,2.928272874717032,0.4396221809260471,0.11162856937182344
5083,False,0.5830078125,0.479150390625,0.16298828125,0.02138671875,1.148681640625,1.0357421875,176.0,144.0,0.08910614013671847,27138.688952818655,126661590.40901203,230271596.36178777,1.53318168186868,1.5324038205641024,1.5317673885876297,1.9534530245105968,0.9851423044313806
2465,False,1.9404296875,0.271630859375,0.19306640625,0.01181640625,1.936083984375,0.9181640625,156.0,164.0,-0.021565856933593856,30814.71393930755,35423.23817511838,40268.09698712464,2.0272793685944808,2.001424914924062,1.9742445918346476,0.30935303513901535,0.9936907166099269
1303,False,1.6318359375,0.399560546875,0.11982421875,0.18349609375,1.034814453125,1.0107421875,1.0,319.0,-0.99375,28020.42086306685,28189.725257244463,82197.82699990357,1.7756974224980218,1.7914110041526723,6.804043551986209,0.4854691739636746,0.11162856937182344
4214,False,1.3818359375,0.195458984375,0.08291015625,0.06572265625,1.7427246093750002,1.0740234375,297.0,23.0,0.8014126586914099,25615.242292338324,74630087.82733563,80407538.5662447,1.4813587201717495,1.6268582216434702,1.6381258598045798,1.8948116269940574,0.501664353531794
